3-комнатная квартира,от 40 392 000 〒,, 81 м²,"жил. комплекс Gulder, 16 этажей, 2020 г.п., потолки 2.7м., санузел 2 с/у и более, Преимущества:Развитая инфраструктураСейсмостойкость 9 балловАллея для прогулокСвежий воздухБезопасные детские площадкиБего…" 
4-комнатная квартира,50 000 000 〒, 10/10 этаж, 106 м²,"В залоге, жил. комплекс Хан-Тенгри, монолитный дом, 2011 г.п., состояние: хорошее, жил. площадь 67 кв.м., кухня 13.1 кв.м., потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, частично меблирована, (№ BDQ-5 - 25458) Предлагаем Вашему вниманию очень интересную квартиру, в которо…"
1-комнатная квартира,12 000 000 〒, 4/9 этаж, 27.6 м²,"монолитный дом, 2020 г.п., состояние: черновая отделка, Ведённый в эксплуатацию номер дома 14/16, 4 этаж. Не залоге"
1-комнатная квартира,10 500 000 〒, 2/10 этаж, 28 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.7м., санузел совмещенный, Продам срочно 1 комн квартиру в черновой отделке в г. Алматы, мкрн Шугыла, Alma City"
2-комнатная квартира,23 000 000 〒, 9/10 этаж, 60 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, частично меблирована, Внимание, СРОЧНО! Рассматривают Ипотеку! Двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ремонт производился для себ…"
1-комнатная квартира,2 500 000 〒, 1/2 этаж, 9 м²,"В залоге, монолитный дом, 2017 г.п., состояние: среднее, потолки 2.7м., санузел совмещенный, телефон: нет, частично меблирована, Продается малогаборитная квартира. В активноразвивающемся районе. Напротив самого крупного молла в стране Мол Апорт. Квартира находится в мноквартирном доме, на перспект…"
1-комнатная квартира,12 000 000 〒, 4/4 этаж, 31 м²,"кирпичный дом, 1985 г.п., состояние: хорошее, потолки 27м., санузел совмещенный, телефон: отдельный, интернет проводной, частично меблирована, Вид на горы и свежий воздух. Рядом находятся магазины, новая поликлинника, аптеки и новая школа, новая площадка. В квартире есть газовое отопление, горя…"
1-комнатная квартира,18 000 000 〒, 3/9 этаж, 44 м²,"жил. комплекс Шугыла-Сити, монолитный дом, 2020 г.п., состояние: хорошее, потолки 2.7м"
2-комнатная квартира,28 500 000 〒, 10/10 этаж, 55 м²,"жил. комплекс Хан-Тенгри, монолитный дом, 2012 г.п., потолки 3м., интернет оптика, Квартира светлая, с очень хорошим ремонтом, встроенный аквариум на 400л., лучший вид из окон в этом комплексе (город/горы), есть два парковочных места на стоянке во дворе дома (проблем с парковкой нет)"
2-комнатная квартира,42 000 000 〒, 5/10 этаж, 83 м²,"жил. комплекс Хан-Тенгри, монолитный дом, 2013 г.п., состояние: евроремонт, жил. площадь 75 кв.м., кухня 10 кв.м., санузел раздельный, частично меблирована, Пластиковые окна, улучшенная, новая сантехника, счётчики, кондиционер, неугловая, комнаты изолированы, встроенная кухня, тихий двор домоф…"
3-комнатная квартира,26 000 000 〒, 8/10 этаж, 90 м²,"монолитный дом, 2020 г.п., состояние: черновая отделка, потолки 2.8м., интернет ADSL, СРОЧНАЯ ПРОДАЖА! Перспективный район, рядом школа, дет. сад, магазины, детская площадка, транспорт во все направления, документы в порядке, показ по договоренности звоните"
1-комнатная квартира,16 500 000 〒, 2/2 этаж, 35 м²,"кирпичный дом, 1970 г.п., состояние: среднее, жил. площадь 45 кв.м., кухня 9 кв.м., санузел совмещенный, частично меблирована, Представляем Вашему вниманию, однокомнатную квартиру улучшенной планировки! К квартире прилогается участок с небольшим огородом и летней кухней! так же имеется летний душ…"
1-комнатная квартира,16 700 000 〒, 6/9 этаж, 44 м²,"монолитный дом, 2017 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет ADSL, ЖК Шугыла. Квартира просторная, недавно. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК расположен на углу ул. Сабденова и Нурлы"
1-комнатная квартира,16 500 000 〒, 2/2 этаж, 35 м²,"кирпичный дом, 1970 г.п., Представляем Вашему вниманию, однокомнатную квартиру улучшенной планировки! К квартире прилогается участок с небольшим огородом и летней кухней! так же имеется летний душ, лавочка- качеля, сад цветочный! растет виноград. есть так же подвальное помещение около 20 квадрато…"
2-комнатная квартира,21 000 000 〒, 8/10 этаж, 71 м²,"монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.8м., СРОЧНАЯ ПРОДАЖА! ТОРГА НЕТ! Свободная планировка, рядом школа, дет. сад, магазины, детская площадка, транспорт во все направления, звоните"
3-комнатная квартира,31 000 000 〒, 8/9 этаж, 76 м²,"монолитный дом, 2017 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Продается 3х комнатная квартира улучшенной планировки в ЖК Шугыла. Квартира просторная, недавно. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК расположен на…"
2-комнатная квартира,24 000 000 〒, 6/10 этаж, 62 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел раздельный, частично меблирована, Внимание, СРОЧНО! Рассматривают Ипотеку! Двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии, ремонт производился для себ…"
1-комнатная квартира,12 000 000 〒, 3/9 этаж, 30.3 м²,"жил. комплекс Nurly Dala, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.8м., Продам 1 комнатную квартиру, в черновой отделке. ЖК Nurly Dala, ввов в эксплуатацию сентябрь 2021 года. Застройщик BAZIS-A. Этаж 3/9, площадь 30, 3 кв. м. Цена 12 000 000 тенге. Без посредников. Хозя…"
3-комнатная квартира,36 000 000 〒, 6/16 этаж, 130 м²,"жил. комплекс Премьера, монолитный дом, 2013 г.п., состояние: хорошее, потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Пластиковые окна, комнаты изолированы, встроенная кухня, новая сантехника, счётчики. Продается просторная 3-х комнатная квартира в…"
3-комнатная квартира,30 000 000 〒, 15/16 этаж, 117 м²,"жил. комплекс Премьера, монолитный дом, 2013 г.п., состояние: хорошее, потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Пластиковые окна, комнаты изолированы, встроенная кухня, новая сантехника, счётчики. Продается просторная 3-х комнатная квартира…"
2-комнатная квартира,27 000 000 〒, 9/10 этаж, 65 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел раздельный, Предлагаем вашему вниманию от агентства ""Atrium"" замечательную 2-х комнатную квартиру в Жк Alma city.Ремонт производился для себя с использованием качественных материалов. Санузел раздельный. Кухня студия. Окна смотрят…"
1-комнатная квартира,16 500 000 〒, 5/10 этаж, 43 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, частично меблирована, Продается в ЖК АЛМА СИТИ однококомнатная квартира Квартира светлая и уютная"
1-комнатная квартира,12 000 000 〒, 2/10 этаж, 30.3 м²,"2021 г.п., состояние: черновая отделка, потолки 3м., ЖК “ Нұрлы Дала” 4 блок, 2 этаж. В доль трассы Ташкентская, напротив ТЦ “ Апорт”, “ Леруа Мерлен”. “ Алтын-Орда”. Застройщик TOO “ BAZIS-A” Квартира 100% выкуплена. Все Документы в порядке. Продажа квартиры будет по переуступке права"
1-комнатная квартира,17 000 000 〒, 5 этаж, 40 м²,"жил. комплекс Alma City, монолитный дом, 2019 г.п., состояние: евроремонт, санузел совмещенный, частично меблирована, Продам квартиру в Alma city. Можно в ипотеку. Квартира новая, чистая. срочно!"
1-комнатная квартира,13 500 000 〒, 4/9 этаж, 40.3 м²,"панельный дом, 1989 г.п., состояние: хорошее, жил. площадь 21 кв.м., кухня 11 кв.м., потолки 2.6м., санузел совмещенный, телефон: есть возможность подключения, Продам квартиру в хорошем состоянии, солнечная сторона. Возможен вариант обмена на равноценную в городе либо на дом а пригороде"
3-комнатная квартира,29 000 000 〒, 7/9 этаж, 76 м²,"жил. комплекс Шугыла, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, частично меблирована, Продается 3х комнатная квартира улучшенной планировки в ЖК Шугыла. Квартира просторная, недавно. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК располож…"
2-комнатная квартира,25 000 000 〒, 6/10 этаж, 63 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, частично меблирована, Внимание, срочно! Рассматривают Ипотеку! двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Квартира в исключительном состоянии! Не требует капитальных вложений! Развитая инфраструктур…"
1-комнатная квартира,7 000 000 〒, 1/5 этаж, 23 м²,"кирпичный дом, 1969 г.п., состояние: евроремонт, жил. площадь 16.6 кв.м., кухня 16.6 кв.м., потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, частично меблирована, Срочно продам 1ком квартиру, есть туалет душ, прихожка, рядом садик, школа магазины игровы…"
1-комнатная квартира,14 900 000 〒, 7/10 этаж, 47 м²,"монолитный дом, 2017 г.п., состояние: свободная планировка, потолки 2.9м., №129"
3-комнатная квартира,36 000 000 〒, 6/16 этаж, 130 м²,"жил. комплекс Премьера, монолитный дом, 2013 г.п., состояние: евроремонт, потолки 2.8м., санузел 2 с/у и более, частично меблирована, Пластиковые окна, комнаты изолированы, встроенная кухня, новая сантехника, счётчики. Продается просторная 3-х комнатная квартира в ЖК Премьера. Единственный дво…"
3-комнатная квартира,31 000 000 〒, 8/9 этаж, 76 м²,"жил. комплекс Шугыла, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, частично меблирована, Продается 3х комнатная квартира улучшенной планировки в ЖК Шугыла. Квартира просторная, недавно. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК располож…"
1-комнатная квартира,17 000 000 〒, 2/10 этаж, 44 м²,"монолитный дом, 2019 г.п., Пластиковые окна, тихий двор, неугловая, улучшенная, кухня-студия, встроенная кухня, новая сантехника, счётчики. Срочно продается улучшенная однокомнатная квартира. Продаётся связи с расширением! Рядом все есть ; торговые центры, рынок Алтын орда, садик, школа, аки…"
1-комнатная квартира,17 500 000 〒, 9/9 этаж, 44 м²,"монолитный дом, 2017 г.п., Продается 1 комнатная улучшенная квартира в ЖК ""Шугыла "". Ремонт от застройщика Timus Constraction, полностью чистовая отделка. Квартира очень теплая, уютная и светлая! Звоните, просмотр и показ квартиры абсолютно безоплатный"
1-комнатная квартира,4 500 000 〒, 1/4 этаж, 16.7 м²,"кирпичный дом, 1969 г.п., состояние: среднее, жил. площадь 16.7 кв.м., потолки 3м., санузла нет, телефон: есть возможность подключения, Продается приватизационная комната в общежитии на первом этаже. 16, 7 кв/м. Конечная остановка автобуса 119. Чуть выше Жк Хан Тенгри. По вопросам звоните"
2-комнатная квартира,23 400 000 〒, 9/9 этаж, 62 м²,"монолитный дом, 2017 г.п., Продается 2 комнатная квартира улучшенной планировки в ЖК ""Шугыла"". Квартира очень просторная, светлая и теплая. Сверху имеется техэтаж (кладовка у каждого жителя 9-го этажа) По всем вопросам звоните, проконсультируем !"
1-комнатная квартира,18 000 000 〒, 6/10 этаж, 44.1 м²,"В залоге, жил. комплекс Alma City, монолитный дом, 2019 г.п., состояние: евроремонт, жил. площадь 41.6 кв.м., кухня 9 кв.м., потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, полностью меблирована, Продам 1 комнатную новую квартиру в ЖК «Alma City» в развивающемся районе…"
2-комнатная квартира,25 000 000 〒, 2/10 этаж, 63 м²,"монолитный дом, 2021 г.п., Продается 2 комнатная квартира улучшенной планировки в ЖК ""Шугыла"". Квартира очень просторная, светлая и теплая. Сверху имеется техэтаж (кладовка у каждого жителя 9-го этажа) По всем вопросам звоните, проконсультируем !"
2-комнатная квартира,20 000 000 〒, 2/10 этаж, 58 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: черновая отделка, жил. площадь 50 кв.м., кухня 9 кв.м., потолки 2.8м., санузел раздельный, Продается по переуступке прав срок сдачи 3 кв 2021 года"
3-комнатная квартира,36 000 000 〒, 5/9 этаж, 88.3 м²,"2009 г.п., жил. площадь 59.3 кв.м., кухня 12.8 кв.м., Срочно! срочно! срочно! Продается 3-х комнатная квартира, 5/9 эт, общ.88.3(59.3)12.8, монолит 2009 г.п. Квартира в отличном состоянии, с отличной планировкой, комнаты изолированные, просторные, светлые с хорошей аурой. Окна пластик, окна выхо…"
2-комнатная квартира,25 000 000 〒, 3/9 этаж, 62 м²,"монолитный дом, 2017 г.п., жил. площадь 37 кв.м., кухня 9.7 кв.м., Продается 2 комнатная квартира улучшенной планировки в ЖК ""Шугыла"". Квартира очень просторная, светлая и теплая. Сверху имеется техэтаж (кладовка у каждого жителя 3-го этажа) По всем вопросам звоните, проконсультируем !"
1-комнатная квартира,11 700 000 〒, 9/10 этаж, 28 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, частично меблирована, Продам 1 квартиру студию в новом жилом комплексе Алма Сити. Квартира новая после ремонта, в квартире никто не жил. На территории комплекса расположены футбольная площадка детский садик аптеки, магазины. ря…"
1-комнатная квартира,17 800 000 〒, 2/10 этаж, 42 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, Срочно продам. ИПОТЕКУ РАССМАТРИВАЕМ! В новом ЖК АЛМА СИТИ продается эксклюзивный вариант двухкомнатной. квадратура 43 квадрата она перепланирована в двухкомнатную, то есть есть отдельная спальная комната (С ОКНОМ) зона и п…"
1-комнатная квартира,7 200 000 〒, 4/10 этаж, 25.6 м²,"монолитный дом, 2022 г.п., состояние: черновая отделка, потолки 2.75м., санузел совмещенный, Срочно продам 1 комнатную квартиру студию в Алма сити 5 я очередь. Цена с оформлением"
1-комнатная квартира,16 500 000 〒, 2/2 этаж, 35 м²,"кирпичный дом, 1970 г.п., состояние: среднее, Представляем Вашему вниманию, однокомнатную квартиру улучшенной планировки! К квартире прилогается участок с небольшим огородом и летней кухней! так же имеется летний душ, лавочка- качеля, сад цветочный! растет виноград. есть так же подвальное помещени…"
1-комнатная квартира,13 500 000 〒, 7/10 этаж, 28 м²,"жил. комплекс Alma City, 2020 г.п., состояние: евроремонт, жил. площадь 21 кв.м., потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, пустая"
2-комнатная квартира,27 500 000 〒, 1/9 этаж, 68 м²,"жил. комплекс Шугыла-Сити, монолитный дом, 2021 г.п., состояние: хорошее, жил. площадь 50 кв.м., кухня 9.98 кв.м., потолки 2.7м., санузел совмещенный, пустая, ЖК Шугла сити 2 комнатная квартира удобно под коммерцию, рядом, Акимат Наурыбайского района, ЦОН, банк, дет. сад. и т.д. Рядом улица просп…"
1-комнатная квартира,16 500 000 〒, 6/9 этаж, 44 м²,"жил. комплекс Шугыла, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел совмещенный, частично меблирована, Все в шаговой доступности (Акимат, ЦОН, Школы, Садики, Больница), дом расположен вдоль дороги Нурлы, которая пробилась до улицы Райымбека. Рядом находится улица Абая, котор…"
2-комнатная квартира,25 300 000 〒, 9/9 этаж, 71.6 м²,"жил. комплекс Шугыла-Сити, монолитный дом, 2021 г.п., состояние: евроремонт, санузел совмещенный, телефон: есть возможность подключения, частично меблирована, Продаётся новая квартира в новом ЖК"
2-комнатная квартира,34 500 000 〒, 5/10 этаж, 83.41 м²,"жил. комплекс Ush Qońyr, монолитный дом, 2020 г.п., состояние: черновая отделка, потолки 2.8м., санузел 2 с/у и более, телефон: отдельный, интернет оптика, пустая"
1-комнатная квартира,16 500 000 〒, 2/2 этаж, 35 м²,"кирпичный дом, 1970 г.п., состояние: среднее, санузел совмещенный, частично меблирована, Представляем Вашему вниманию, однокомнатную квартиру улучшенной планировки! К квартире прилогается участок с небольшим огородом и летней кухней! так же имеется летний душ, лавочка- качеля, сад цветочный! расте…"
1-комнатная квартира,17 200 000 〒, 10/16 этаж, 45 м²,"жил. комплекс Премьера, монолитный дом, 2014 г.п., состояние: хорошее, санузел совмещенный, полностью меблирована, Продается светлая, уютная 1-комнатная квартира. Тихий двор, дружелюбные соседи, приятный район. Звоните в любое время!"
2-комнатная квартира,24 000 000 〒, 5/10 этаж, 59.7 м²,"жил. комплекс Alma City, монолитный дом, 2019 г.п., состояние: евроремонт, потолки 2.7м., санузел раздельный, интернет ADSL, частично меблирована, Срочно!торг"
1-комнатная квартира,16 000 000 〒, 2/2 этаж, 35 м²,"кирпичный дом, 1970 г.п., состояние: среднее, санузел совмещенный, частично меблирована, Представляем Вашему вниманию, однокомнатную квартиру улучшенной планировки! К квартире прилогается участок с небольшим огородом и летней кухней! так же имеется летний душ, лавочка- качеля, сад цветочный! расте…"
3-комнатная квартира,28 300 000 〒, 9/10 этаж, 91 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел 2 с/у и более, Продается трехкомнатная квартира в перспективном районе с развитой инфраструктурой. Цена очень вкусная"
1-комнатная квартира,16 500 000 〒, 2/2 этаж, 35 м²,"кирпичный дом, 1970 г.п., состояние: среднее, санузел совмещенный, частично меблирована, ГОРЯЧЕЕ ПРЕДЛОЖЕНИЕ! срочно! НЕ УПУСТИТЕ СВОЙ ШАНС! ЛУЧШАЯ В РАЙОНЕ С РАЗВИТОЙ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРОЙ КВАРТИРА УЖЕ МОЖЕТ СТАТЬ ВАШЕЙ! Уважаемые, друзья! Рады предложить Вам шикарную квартиру в отличном р…"
2-комнатная квартира,24 500 000 〒, 1/14 этаж, 108 м²,"монолитный дом, 2015 г.п., состояние: требует ремонта, потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, пустая, Уважаемые гости южной столицы и жители города Алматы! Представляю Вашему вниманию эксклюзивный вариант двухкомнатная квартира. отличная планировка, не угловая, солнеч…"
1-комнатная квартира,17 000 000 〒, 9/9 этаж, 44 м²,"жил. комплекс Шугыла, монолитный дом, 2020 г.п., состояние: хорошее, жил. площадь 20 кв.м., кухня 10 кв.м., потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, частично меблирована, Дом полностью заселен. Красивый вид на горы"
3-комнатная квартира,35 000 000 〒, 4/9 этаж, 84 м²,"монолитный дом, 2017 г.п., состояние: хорошее, жил. площадь 52 кв.м., кухня 10 кв.м., телефон: есть возможность подключения, интернет проводной, Срочная продажа Инфраструктура развитая! Удобное расположение места! Удобная транспортная развязка по всем направлениям!"
3-комнатная квартира,33 500 000 〒, 2/10 этаж, 65 м²,"монолитный дом, 2013 г.п., состояние: евроремонт, Квартира находится в живописном месте близ гор Заилийского Алатау в микрорайоне Каргалы ЖК Хан-Тенгри. Жилищный комплекс Хан-Тенгри является жильём комфорт класса, город в городе. В квартире выполнен авторский ремонт по дизайн проекту. Входна…"
2-комнатная квартира,19 500 000 〒, 2/6 этаж, 32.5 м²,"жил. комплекс Аскар Тау, монолитный дом, 2016 г.п., состояние: хорошее, жил. площадь 29 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет ADSL, полностью меблирована, Продаётся чистая, светлая, ухоженная квартира. В хорошем состоянии. Недавно был сделан косметический ремон…"
3-комнатная квартира,33 000 000 〒, 10/10 этаж, 75 м²,"жил. комплекс Хан-Тенгри, монолитный дом, 2012 г.п., состояние: евроремонт, потолки 3м., санузел совмещенный"
3-комнатная квартира,17 500 000 〒, 8/10 этаж, 51 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Продается 3-х комнатную квартира студия, в благоприятном районе города, в ЖК «Алма Сити». Отличный вариант для комфортного проживания. Чистый подъе…"
1-комнатная квартира,15 700 000 〒, 4/10 этаж, 45.42 м²,"2018 г.п., состояние: свободная планировка, жил. площадь 42.45 кв.м., потолки 2.8м., Продаю полуторку, квартира площадью 45.42 кв. м на 4м этаже, монолитном доме. Мкр. Шұғыла ЖК Алмасити, квартира не угловая, окно выходят на порковочное место. Во дворе есть всё: магазины, аптека, детский…"
1-комнатная квартира,6 000 000 〒, 1/5 этаж, 16 м²,"монолитный дом, 1985 г.п., состояние: хорошее, жил. площадь 14 кв.м., кухня 6 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована, Срочно сатам"
3-комнатная квартира,34 000 000 〒, 5/6 этаж, 78 м²,"жил. комплекс Alma City, кирпичный дом, 2019 г.п., состояние: евроремонт, потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет через TV кабель, полностью меблирована, Пластиковые окна, неугловая, улучшенная, комнаты изолированы, встроенная кухня, новая сантехник…"
4-комнатная квартира,67 000 000 〒, 8/10 этаж, 129 м²,"жил. комплекс Хан-Тенгри, монолитный дом, 2012 г.п., состояние: евроремонт, жил. площадь 129 кв.м., потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет оптика, полностью меблирована, ЖК Хан-Тенгри- великолепный жилой комплекс возведен у подножия гор Заилийского Алату, в экологичес…"
1-комнатная квартира,5 600 000 〒, 2/4 этаж, 20 м²,"кирпичный дом, 2014 г.п., состояние: хорошее, санузел совмещенный, пустая, Комната в приват, общ, свой санузел, хорошее вложение для бизнеса, сдача в арнду. также поможем найти арендаторов"
1-комнатная квартира,12 200 000 〒, 2/3 этаж, 22 м²,"жил. комплекс Pioneer, 2019 г.п., состояние: евроремонт, жил. площадь 18 кв.м., кухня 4 кв.м., потолки 2.7м., санузел совмещенный, интернет ADSL, частично меблирована, Малоэтажный жилой дом ""Pioneer"", 2019 года постройки. Документы в порядке. 2 этаж из 3. Окно смотрит на север. Хорош…"
1-комнатная квартира,18 000 000 〒, 6/9 этаж, 44 м²,"жил. комплекс Шугыла, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел совмещенный, пустая, Жк Шугыла Сити! документы на руках !Ипотеку проходит! Все в шаговой доступности (Акимат, ЦОН, Школы, Садики, Больница), дом расположен вдоль дороги Нурлы, которая пробилась до ули…"
2-комнатная квартира,24 000 000 〒, 3/9 этаж, 70 м²,"монолитный дом, 2014 г.п., состояние: среднее, жил. площадь 50 кв.м., кухня 12 кв.м., потолки 2.8м., санузел раздельный, полностью меблирована, В связи с переездом продаётся квартира, только один хозяин. Рассматриваем ипотеку"
7-комнатная квартира,178 000 000 〒, 1/2 этаж, 242.9 м²,"жил. комплекс Crystal Air Village (КГ), 2005 г.п., состояние: евроремонт, жил. площадь 151.3 кв.м., кухня 18.4 кв.м., потолки 2.75м., санузел 2 с/у и более, телефон: есть возможность подключения, интернет оптика, полностью меблирована, Агентство недвижимости ""Mercur real Estate"" рады со…"
2-комнатная квартира,28 000 000 〒, 5/9 этаж, 70 м²,"монолитный дом, 2010 г.п., состояние: евроремонт, потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет через TV кабель, полностью меблирована, Пластиковая окна, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, счетчики, тихий двор. продам квартир…"
2-комнатная квартира,24 000 000 〒, 5/10 этаж, 59 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел раздельный, Эксклюзивное предложение от АН Atrium. Двухкомнатная квартира улучшенной планировки в Жк Alma city ! Квартира в исключительном состоянии, состояние заезжай и живи! Развитая инфраструктура, тихий двор, удобная транспортная развязк…"
2-комнатная квартира,25 000 000 〒, 5/9 этаж, 62 м²,"монолитный дом, 2020 г.п., состояние: хорошее, санузел раздельный, частично меблирована"
1-комнатная квартира,14 200 000 〒, 5/10 этаж, 40.47 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: черновая отделка, потолки 2.8м., телефон: есть возможность подключения"
1-комнатная квартира,14 200 000 〒, 5/10 этаж, 42.43 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: черновая отделка, телефон: есть возможность подключения"
3-комнатная квартира,28 000 000 〒, 4/9 этаж, 76 м²,"монолитный дом, 2017 г.п., состояние: хорошее, санузел раздельный, Продается 3х комнатная квартира улучшенной планировки в ЖК Шугыла. Квартира просторная, недавно. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК расположен на углу ул. Сабденова и Нурлы"
2-комнатная квартира,26 000 000 〒, 3/9 этаж, 63 м²,"монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел совмещенный, интернет ADSL, частично меблирована, СРОЧНАЯ ПРОДАЖА! ТОРГ! незначительный, рядом школа, дет. сад, магазины, детская площадка, транспорт во все направления, показ по договоренности, звоните"
1-комнатная квартира,16 700 000 〒, 6/9 этаж, 44 м²,"монолитный дом, 2017 г.п., состояние: хорошее, санузел совмещенный, ЖК Шугыла. Квартира просторная, недавно. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК расположен на углу ул. Сабденова и Нурлы"
1-комнатная квартира,19 500 000 〒, 2/16 этаж, 38 м²,"жил. комплекс Gulder, панельный дом, 2020 г.п., состояние: евроремонт, потолки 2.73м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, частично меблирована, ЖК Гулдер Застройщик BI Group Тёплая и уютная квартира Обмен не интересует торга нет Через банк и пенсионны…"
2-комнатная квартира,24 500 000 〒, 6/9 этаж, 71 м²,"монолитный дом, 2017 г.п., состояние: хорошее, санузел совмещенный, ЖК Шугыла. Квартира просторная, недавно. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК расположен на углу ул. Сабденова и Нурлы"
2-комнатная квартира,26 000 000 〒, 3/9 этаж, 62 м²,"монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, телефон: есть возможность подключения, интернет проводной, частично меблирована, Срочная продажа! Доступная сумма! Инфраструктура развитая! Рядом акимат, ЦОН. поликлиника, школа. Удобное расположение места! Удобная транспортна…"
3-комнатная квартира,29 000 000 〒, 7/9 этаж, 76 м²,"монолитный дом, 2017 г.п., состояние: хорошее, жил. площадь 47 кв.м., кухня 10 кв.м., санузел раздельный, Продается 3х комнатная квартира улучшенной планировки в ЖК Шугыла. Квартира просторная, недавно. Средний этаж. На площадке всего 4 квартиры, просторные дворы, ЖК расположен на углу ул. Сабдено…"
1-комнатная квартира,23 774 800 〒, 2/4 этаж, 48.52 м²,"жил. комплекс Lancashire, монолитный дом, 2022 г.п., потолки 3.2м., Технические характеристики ЖК Клубный дом LANCASHIRE – это комплекс из 4-этажных домов бизнес-класса, который расположился на территории 2.8 га в экологически чистом районе города, из которых 6200 м2 займет озелененная придомов…"
1-комнатная квартира,14 000 000 〒, 7/10 этаж, 44 м²,"монолитный дом, 2016 г.п., состояние: черновая отделка, санузел совмещенный, ЖА АлмаСити в черновой отделке"
2-комнатная квартира,19 000 000 〒, 7/10 этаж, 71 м²,"жил. комплекс Alma City, монолитный дом, 2021 г.п., состояние: свободная планировка, потолки 2.8м., ЖК АЛМА сити. Получение ключей - ноябрь 2021г. Свободной планировки, в доме газ! Рядом сады, Школы, Цон, инфраструктура активно развивается. Только за наличный расчёт, переуступка!"
